DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2016-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-05,2.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-06,55.11,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-07,129.09,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-08,135.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-09,31.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-10,0.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2017-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-04,0.24,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-05,4.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-06,42.69,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-07,113.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-08,115.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-09,36.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-10,0.29,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2018-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-05,0.72,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-06,85.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-07,109.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-08,146.52,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-09,30.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-10,1.38,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-11,0.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2019-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-05,15.25,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-06,30.61,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-07,114.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-08,121.54,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-09,55.73,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-10,7.27,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2020-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-04,0.39,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-05,3.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-06,62.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-07,163.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-08,167.45,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-09,23.75,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-10,0.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2021-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-05,8.62,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-06,73.50,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-07,129.33,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-08,125.41,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-09,32.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-10,3.07,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Greece,2022-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-02,0.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-03,0.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-04,0.11,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-05,2.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-06,21.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-07,107.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-08,94.42,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-09,20.57,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-10,0.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2010-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-04,0.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-05,2.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-06,39.56,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-07,58.85,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-08,88.17,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-09,25.91,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-10,2.95,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2011-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-05,11.94,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-06,49.31,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-07,70.86,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-08,108.70,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-09,21.42,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-10,0.97,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-11,0.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2012-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-04,0.16,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-05,0.12,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-06,19.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-07,87.92,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-08,83.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-09,17.36,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-10,1.84,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-11,0.10,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2013-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-04,0.04,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-05,1.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-06,17.63,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-07,61.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-08,68.98,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-09,26.14,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-10,2.55,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-11,0.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2014-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-03,0.02,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-05,9.15,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-06,47.72,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-07,137.47,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-08,83.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-09,7.78,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-10,1.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-11,0.05,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2015-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-05,0.14,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-06,33.80,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-07,107.93,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-08,95.30,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-09,43.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-10,0.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2016-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-03,0.08,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-04,0.11,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-05,6.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-06,83.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-07,95.19,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-08,98.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-09,18.95,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-10,7.81,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-11,0.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2017-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-05,0.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-06,28.88,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-07,64.04,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-08,106.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-09,38.95,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-10,0.96,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-11,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2018-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-05,3.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-06,36.59,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-07,97.65,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-08,88.20,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-09,19.34,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-10,2.47,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-11,0.06,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2019-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-02,0.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-05,9.22,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-06,27.53,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-07,120.36,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-08,96.84,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-09,24.99,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-10,0.39,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-11,0.13,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2020-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-03,0.01,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-04,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-05,3.40,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-06,25.91,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-07,85.21,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-08,99.23,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-09,24.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-10,0.46,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-11,0.03,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2021-12,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2022-01,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2022-02,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2022-03,0.00,
ESTAT:NRG_CHDD_M(1.0),01/02/23 23:00:00,Monthly,Number,Cooling degree days,Spain,2022-04,0.04,
